uploader_id,channel,channel_id,channel_follower_count,creator,artist,title,thumbnail,id,duration,duration_string,view_count,like_count,comment_count,repost_count,average_rating,categories,tags,language,age_limit,live_status,was_live,availability,playlist,playlist_id,playlist_title,playlist_index,n_entries,fps,resolution,format_id,ext,vcodec,acodec,dynamic_range,aspect_ratio,filesize,tbr,vbr,abr,asr,audio_channels,extractor,extractor_key,webpage_url,original_url,webpage_url_basename,webpage_url_domain,upload_date,timestamp,release_date,release_timestamp,modified_date,license,epoch
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Rust 100%,https://i.ytimg.com/vi/3PPrnjYrR54/sddefault.jpg,3PPrnjYrR54,122,2:02,3626,166,36,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,655.701,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=3PPrnjYrR54,https://www.youtube.com/watch?v=3PPrnjYrR54,watch,youtube.com,20230201,1675220801,,,,,1785167487
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,The yandere 100%,https://i.ytimg.com/vi/uXwT_1SEgpQ/sddefault.jpg,uXwT_1SEgpQ,196,3:16,7955,315,48,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,657.74,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=uXwT_1SEgpQ,https://www.youtube.com/watch?v=uXwT_1SEgpQ,watch,youtube.com,20230129,1674972651,,,,,1785167489
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Nunri 100%,https://i.ytimg.com/vi/Wju2ynEMqoM/maxresdefault.jpg,Wju2ynEMqoM,117,1:57,2054,100,38,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,712.294,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=Wju2ynEMqoM,https://www.youtube.com/watch?v=Wju2ynEMqoM,watch,youtube.com,20230127,1674792711,,,,,1785167492
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,innards 100%,https://i.ytimg.com/vi/QQUIAlP9was/maxresdefault.jpg,QQUIAlP9was,98,1:38,2596,101,18,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,724.608,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=QQUIAlP9was,https://www.youtube.com/watch?v=QQUIAlP9was,watch,youtube.com,20230126,1674697697,,,,,1785167494
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,zodiac completion,https://i.ytimg.com/vi/9F8SOFhCgJE/maxresdefault.jpg,9F8SOFhCgJE,257,4:17,11730,383,91,,,['Gaming'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,666.31,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=9F8SOFhCgJE,https://www.youtube.com/watch?v=9F8SOFhCgJE,watch,youtube.com,20230124,1674535352,,,,,1785167496
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Arctic lights 100% (Legacy list demon) (free demon 2023 not patched),https://i.ytimg.com/vi/ldnX7HFx-Yw/maxresdefault.jpg,ldnX7HFx-Yw,82,1:22,8973,285,53,,,['Gaming'],"['games', 'twitch']",en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,7481637,729.39,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=ldnX7HFx-Yw,https://www.youtube.com/watch?v=ldnX7HFx-Yw,watch,youtube.com,20230119,1674089858,,,,,1785167497
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Cataclysm 100% (baby popoff) (60fps),https://i.ytimg.com/vi/CwhtPVXtluU/maxresdefault.jpg,CwhtPVXtluU,181,3:01,70424,3358,280,,,['Gaming'],"['games', 'twitch']",en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,11269774,497.858,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=CwhtPVXtluU,https://www.youtube.com/watch?v=CwhtPVXtluU,watch,youtube.com,20230115,1673819642,,,,,1785167499
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Fragile 100%,https://i.ytimg.com/vi/jytQ2s3Ifcc/maxresdefault.jpg,jytQ2s3Ifcc,163,2:43,6388,237,46,,,['Gaming'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,11681517,574.266,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=jytQ2s3Ifcc,https://www.youtube.com/watch?v=jytQ2s3Ifcc,watch,youtube.com,20230114,1673667591,,,,,1785167501
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Balengu vortex on 60FPS! 100%,https://i.ytimg.com/vi/CKqEImDaySo/maxresdefault.jpg,CKqEImDaySo,202,3:22,6085,212,35,,,['Gaming'],"['games', 'twitch']",en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,13758499,544.729,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=CKqEImDaySo,https://www.youtube.com/watch?v=CKqEImDaySo,watch,youtube.com,20230112,1673544206,,,,,1785167503
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Kowareta 100%,https://i.ytimg.com/vi/xOQn04xvNOw/sddefault.jpg,xOQn04xvNOw,90,1:30,10049,289,50,,,['People & Blogs'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,7188562,642.129,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=xOQn04xvNOw,https://www.youtube.com/watch?v=xOQn04xvNOw,watch,youtube.com,20230112,1673490142,,,,,1785167505
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Keeping this up for views lol this funny,https://i.ytimg.com/vi/Qk91b8oBUJ8/maxresdefault.jpg,Qk91b8oBUJ8,190,3:10,9291,295,50,,,['People & Blogs'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,6235504,262.986,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=Qk91b8oBUJ8,https://www.youtube.com/watch?v=Qk91b8oBUJ8,watch,youtube.com,20230104,1672865818,,,,,1785167507
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Slaughterhouse 100% (best completion),https://i.ytimg.com/vi/E_jSh91GUwI/maxresdefault.jpg,E_jSh91GUwI,113,1:53,128656,4118,426,,,['People & Blogs'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,554.496,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=E_jSh91GUwI,https://www.youtube.com/watch?v=E_jSh91GUwI,watch,youtube.com,20230103,1672722008,20230103,1672722008,,,1785167509
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,Ddiamond 100%,https://i.ytimg.com/vi/mB4G2ldWp10/maxresdefault.jpg,mB4G2ldWp10,163,2:43,13071,288,24,,,['People & Blogs'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,731.07,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=mB4G2ldWp10,https://www.youtube.com/watch?v=mB4G2ldWp10,watch,youtube.com,20221227,1672174113,,,,,1785167511
@wpopoff6461,wPopoff,UC4KyIYZD1CfGCsfgB6b9gAw,251000,,,"Dolos 100%, (sad completion)",https://i.ytimg.com/vi/HjdpT6hwrgc/maxresdefault.jpg,HjdpT6hwrgc,124,2:04,36670,882,131,,,['People & Blogs'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,,621.823,,,44100,2,youtube,Youtube,https://www.youtube.com/watch?v=HjdpT6hwrgc,https://www.youtube.com/watch?v=HjdpT6hwrgc,watch,youtube.com,20221107,1667779368,,,,,1785167513
