uploader_id,channel,channel_id,channel_follower_count,creator,artist,title,thumbnail,id,duration,duration_string,view_count,like_count,comment_count,repost_count,average_rating,categories,tags,language,age_limit,live_status,was_live,availability,playlist,playlist_id,playlist_title,playlist_index,n_entries,fps,resolution,format_id,ext,vcodec,acodec,dynamic_range,aspect_ratio,filesize,tbr,vbr,abr,asr,audio_channels,extractor,extractor_key,webpage_url,original_url,webpage_url_basename,webpage_url_domain,upload_date,timestamp,release_date,release_timestamp,modified_date,license,epoch
@pumpknss,pumpkns,UC8CU1emwVykYW9GAIdaXG6g,182,,,Crimson Cauldron 6:00 Duo | FT Jumbo,https://i.ytimg.com/vi/nepqBV7sku4/maxresdefault.jpg,nepqBV7sku4,403,6:43,50,7,5,,,['People & Blogs'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,21705826,430.581,,,22050,2,youtube,Youtube,https://www.youtube.com/watch?v=nepqBV7sku4,https://www.youtube.com/watch?v=nepqBV7sku4,watch,youtube.com,20260819,1787107377,,,,,1787174537
@pumpknss,pumpkns,UC8CU1emwVykYW9GAIdaXG6g,182,,,Sub 7:30 Crimson Solo | 7:27 | Description,https://i.ytimg.com/vi/0TCjI9qGXfA/maxresdefault.jpg,0TCjI9qGXfA,492,8:12,52,3,11,,,['People & Blogs'],[],,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,27924653,453.603,,,22050,2,youtube,Youtube,https://www.youtube.com/watch?v=0TCjI9qGXfA,https://www.youtube.com/watch?v=0TCjI9qGXfA,watch,youtube.com,20260817,1787001075,,,,,1787174553
@pumpknss,pumpkns,UC8CU1emwVykYW9GAIdaXG6g,182,,,Golden Trophy Duo 3:12 World Record | FT Jumbo,https://i.ytimg.com/vi/79TzjvV3UGE/maxresdefault.jpg,79TzjvV3UGE,231,3:51,124,8,11,,,['People & Blogs'],[],en,0,not_live,False,public,,,,,,30,640x360,18,mp4,avc1.42001E,mp4a.40.2,SDR,1.78,13491900,467.551,,,22050,2,youtube,Youtube,https://www.youtube.com/watch?v=79TzjvV3UGE,https://www.youtube.com/watch?v=79TzjvV3UGE,watch,youtube.com,20260816,1786844775,,,,,1787174569
